sdg,doi,keys
clean-water,10.1787_9789264087736-en,"[{'key': 'Desalination', 'link': 'https://sdg-pathfinder.org/topic/desalination'}, {'key': 'Water Stress', 'link': 'https://sdg-pathfinder.org/topic/water-stress'}, {'key': 'Water Scarcity', 'link': 'https://sdg-pathfinder.org/topic/water-scarcity'}, {'key': 'Desalinated Water', 'link': 'https://sdg-pathfinder.org/topic/desalinated-water'}, {'key': 'Water Availability', 'link': 'https://sdg-pathfinder.org/topic/water-availability'}, {'key': 'Water Demand', 'link': 'https://sdg-pathfinder.org/topic/water-demand'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Groundwater', 'link': 'https://sdg-pathfinder.org/topic/groundwater'}, {'key': 'Aquifers', 'link': 'https://sdg-pathfinder.org/topic/aquifers'}, {'key': 'Groundwater Abstraction', 'link': 'https://sdg-pathfinder.org/topic/groundwater-abstraction'}, {'key': 'Groundwater Resources', 'link': 'https://sdg-pathfinder.org/topic/groundwater-resources'}, {'key': 'Surface Water', 'link': 'https://sdg-pathfinder.org/topic/surface-water'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'River Basin Organisations', 'link': 'https://sdg-pathfinder.org/topic/river-basin-organisations'}, {'key': 'River Basin', 'link': 'https://sdg-pathfinder.org/topic/river-basin'}, {'key': 'River Basin Management', 'link': 'https://sdg-pathfinder.org/topic/river-basin-management'}, {'key': 'Basin', 'link': 'https://sdg-pathfinder.org/topic/basin'}, {'key': 'Groundwater', 'link': 'https://sdg-pathfinder.org/topic/groundwater'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Scarcity', 'link': 'https://sdg-pathfinder.org/topic/water-scarcity'}, {'key': 'Water Resources', 'link': 'https://sdg-pathfinder.org/topic/water-resources'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Use Rights', 'link': 'https://sdg-pathfinder.org/topic/water-use-rights'}, {'key': 'Water Rights', 'link': 'https://sdg-pathfinder.org/topic/water-rights'}, {'key': 'Water Use', 'link': 'https://sdg-pathfinder.org/topic/water-use'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Blended Finance', 'link': 'https://sdg-pathfinder.org/topic/blended-finance'}, {'key': 'Sanitation Projects', 'link': 'https://sdg-pathfinder.org/topic/sanitation-projects'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Supply And Sanitation', 'link': 'https://sdg-pathfinder.org/topic/water-supply-and-sanitation'}, {'key': 'Water Abstraction', 'link': 'https://sdg-pathfinder.org/topic/water-abstraction'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Supply And Sanitation', 'link': 'https://sdg-pathfinder.org/topic/water-supply-and-sanitation'}, {'key': 'Water, Sanitation And Hygiene', 'link': 'https://sdg-pathfinder.org/topic/water-sanitation-and-hygiene'}, {'key': 'Untreated Wastewater', 'link': 'https://sdg-pathfinder.org/topic/untreated-wastewater'}, {'key': 'Transboundary Cooperation', 'link': 'https://sdg-pathfinder.org/topic/transboundary-cooperation'}, {'key': 'Improve Water Quality', 'link': 'https://sdg-pathfinder.org/topic/improve-water-quality'}, {'key': 'Hazardous Chemicals', 'link': 'https://sdg-pathfinder.org/topic/hazardous-chemicals'}, {'key': 'Sanitation Systems', 'link': 'https://sdg-pathfinder.org/topic/sanitation-systems'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'River Basin', 'link': 'https://sdg-pathfinder.org/topic/river-basin'}, {'key': 'Centralized Water Supply Systems', 'link': 'https://sdg-pathfinder.org/topic/centralized-water-supply-systems'}, {'key': 'Groundwater', 'link': 'https://sdg-pathfinder.org/topic/groundwater'}, {'key': 'Surface Water', 'link': 'https://sdg-pathfinder.org/topic/surface-water'}, {'key': 'Wastewater', 'link': 'https://sdg-pathfinder.org/topic/wastewater'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Official Development Assistance', 'link': 'https://sdg-pathfinder.org/topic/official-development-assistance'}, {'key': 'Ecosystem Services', 'link': 'https://sdg-pathfinder.org/topic/ecosystem-services'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Supply And Sanitation', 'link': 'https://sdg-pathfinder.org/topic/water-supply-and-sanitation'}, {'key': 'Surface Water', 'link': 'https://sdg-pathfinder.org/topic/surface-water'}, {'key': 'Surface Water Quality', 'link': 'https://sdg-pathfinder.org/topic/surface-water-quality'}, {'key': 'Water Sector', 'link': 'https://sdg-pathfinder.org/topic/water-sector'}, {'key': 'Wastewater Discharges', 'link': 'https://sdg-pathfinder.org/topic/wastewater-discharges'}, {'key': 'Wastewater', 'link': 'https://sdg-pathfinder.org/topic/wastewater'}, {'key': 'Water Quality', 'link': 'https://sdg-pathfinder.org/topic/water-quality'}, {'key': 'Water Supply', 'link': 'https://sdg-pathfinder.org/topic/water-supply'}, {'key': 'Drinking Water', 'link': 'https://sdg-pathfinder.org/topic/drinking-water'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'River Basin Management Plans', 'link': 'https://sdg-pathfinder.org/topic/river-basin-management-plans'}, {'key': 'Transboundary Cooperation', 'link': 'https://sdg-pathfinder.org/topic/transboundary-cooperation'}, {'key': 'River Basin', 'link': 'https://sdg-pathfinder.org/topic/river-basin'}, {'key': 'Basin', 'link': 'https://sdg-pathfinder.org/topic/basin'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Transboundary Cooperation', 'link': 'https://sdg-pathfinder.org/topic/transboundary-cooperation'}, {'key': 'River Basin', 'link': 'https://sdg-pathfinder.org/topic/river-basin'}, {'key': 'Basin', 'link': 'https://sdg-pathfinder.org/topic/basin'}, {'key': 'River', 'link': 'https://sdg-pathfinder.org/topic/river'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'River Basin Management Plans', 'link': 'https://sdg-pathfinder.org/topic/river-basin-management-plans'}, {'key': 'Public Water Supply', 'link': 'https://sdg-pathfinder.org/topic/public-water-supply'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Charges', 'link': 'https://sdg-pathfinder.org/topic/water-charges'}, {'key': 'River Basin', 'link': 'https://sdg-pathfinder.org/topic/river-basin'}, {'key': 'Untreated Sewage', 'link': 'https://sdg-pathfinder.org/topic/untreated-sewage'}, {'key': 'Basin', 'link': 'https://sdg-pathfinder.org/topic/basin'}, {'key': 'Water Allocation', 'link': 'https://sdg-pathfinder.org/topic/water-allocation'}, {'key': 'Water Scarcity', 'link': 'https://sdg-pathfinder.org/topic/water-scarcity'}, {'key': 'Water Supply And Sanitation', 'link': 'https://sdg-pathfinder.org/topic/water-supply-and-sanitation'}, {'key': 'Wastewater Collection', 'link': 'https://sdg-pathfinder.org/topic/wastewater-collection'}, {'key': 'Wastewater', 'link': 'https://sdg-pathfinder.org/topic/wastewater'}, {'key': 'Wastewater Treatment Plants', 'link': 'https://sdg-pathfinder.org/topic/wastewater-treatment-plants'}, {'key': 'Water Rights', 'link': 'https://sdg-pathfinder.org/topic/water-rights'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water, Sanitation And Hygiene', 'link': 'https://sdg-pathfinder.org/topic/water-sanitation-and-hygiene'}, {'key': 'Water Collection', 'link': 'https://sdg-pathfinder.org/topic/water-collection'}, {'key': 'Open Defecation', 'link': 'https://sdg-pathfinder.org/topic/open-defecation'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Irrigation', 'link': 'https://sdg-pathfinder.org/topic/irrigation'}, {'key': 'Water Rights', 'link': 'https://sdg-pathfinder.org/topic/water-rights'}, {'key': 'Water Pricing', 'link': 'https://sdg-pathfinder.org/topic/water-pricing'}, {'key': 'Water Use', 'link': 'https://sdg-pathfinder.org/topic/water-use'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'River Basin', 'link': 'https://sdg-pathfinder.org/topic/river-basin'}, {'key': 'River Basin Management', 'link': 'https://sdg-pathfinder.org/topic/river-basin-management'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Supply And Sanitation', 'link': 'https://sdg-pathfinder.org/topic/water-supply-and-sanitation'}, {'key': 'Sanitation Services', 'link': 'https://sdg-pathfinder.org/topic/sanitation-services'}, {'key': 'Water Losses', 'link': 'https://sdg-pathfinder.org/topic/water-losses'}, {'key': 'Water Utilities', 'link': 'https://sdg-pathfinder.org/topic/water-utilities'}, {'key': 'Water Supply', 'link': 'https://sdg-pathfinder.org/topic/water-supply'}, {'key': 'Sanitation Sector', 'link': 'https://sdg-pathfinder.org/topic/sanitation-sector'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Supply And Sanitation', 'link': 'https://sdg-pathfinder.org/topic/water-supply-and-sanitation'}, {'key': 'Water Availability', 'link': 'https://sdg-pathfinder.org/topic/water-availability'}, {'key': 'Water Resources Management', 'link': 'https://sdg-pathfinder.org/topic/water-resources-management'}, {'key': 'Freshwater Resources', 'link': 'https://sdg-pathfinder.org/topic/freshwater-resources'}, {'key': 'Water Resources Management System', 'link': 'https://sdg-pathfinder.org/topic/water-resources-management-system'}, {'key': 'Water Quality', 'link': 'https://sdg-pathfinder.org/topic/water-quality'}, {'key': 'Improved Water Source', 'link': 'https://sdg-pathfinder.org/topic/improved-water-source'}, {'key': 'Sanitation Services', 'link': 'https://sdg-pathfinder.org/topic/sanitation-services'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Supply And Sanitation', 'link': 'https://sdg-pathfinder.org/topic/water-supply-and-sanitation'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Freshwater Withdrawals', 'link': 'https://sdg-pathfinder.org/topic/freshwater-withdrawals'}, {'key': 'Water Policy Reforms', 'link': 'https://sdg-pathfinder.org/topic/water-policy-reforms'}, {'key': 'Irrigation', 'link': 'https://sdg-pathfinder.org/topic/irrigation'}, {'key': 'Desalinated Water', 'link': 'https://sdg-pathfinder.org/topic/desalinated-water'}, {'key': 'Groundwater', 'link': 'https://sdg-pathfinder.org/topic/groundwater'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Regional Water Authorities', 'link': 'https://sdg-pathfinder.org/topic/regional-water-authorities'}, {'key': 'Water Framework Directive', 'link': 'https://sdg-pathfinder.org/topic/water-framework-directive'}, {'key': 'Water Governance', 'link': 'https://sdg-pathfinder.org/topic/water-governance'}, {'key': 'Water Management', 'link': 'https://sdg-pathfinder.org/topic/water-management'}, {'key': 'Water Services', 'link': 'https://sdg-pathfinder.org/topic/water-services'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Resources Management', 'link': 'https://sdg-pathfinder.org/topic/water-resources-management'}, {'key': 'River Basin Management', 'link': 'https://sdg-pathfinder.org/topic/river-basin-management'}, {'key': 'Wastewater Discharges', 'link': 'https://sdg-pathfinder.org/topic/wastewater-discharges'}, {'key': 'Drinking Water Quality', 'link': 'https://sdg-pathfinder.org/topic/drinking-water-quality'}, {'key': 'River Basin', 'link': 'https://sdg-pathfinder.org/topic/river-basin'}, {'key': 'Integrated Water Resources Management', 'link': 'https://sdg-pathfinder.org/topic/integrated-water-resources-management'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Shared Water Resources', 'link': 'https://sdg-pathfinder.org/topic/shared-water-resources'}, {'key': 'Basin', 'link': 'https://sdg-pathfinder.org/topic/basin'}, {'key': 'River', 'link': 'https://sdg-pathfinder.org/topic/river'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Governance', 'link': 'https://sdg-pathfinder.org/topic/water-governance'}, {'key': 'River Basin Organisations', 'link': 'https://sdg-pathfinder.org/topic/river-basin-organisations'}, {'key': 'Water Sector', 'link': 'https://sdg-pathfinder.org/topic/water-sector'}, {'key': 'Water Policy', 'link': 'https://sdg-pathfinder.org/topic/water-policy'}, {'key': 'Water Issues', 'link': 'https://sdg-pathfinder.org/topic/water-issues'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Scarcity', 'link': 'https://sdg-pathfinder.org/topic/water-scarcity'}, {'key': 'Irrigation', 'link': 'https://sdg-pathfinder.org/topic/irrigation'}, {'key': 'Water Use', 'link': 'https://sdg-pathfinder.org/topic/water-use'}, {'key': 'Water Demand', 'link': 'https://sdg-pathfinder.org/topic/water-demand'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'River Water Quality', 'link': 'https://sdg-pathfinder.org/topic/river-water-quality'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Governance', 'link': 'https://sdg-pathfinder.org/topic/water-governance'}, {'key': 'Urban Water Management', 'link': 'https://sdg-pathfinder.org/topic/urban-water-management'}, {'key': 'Urban Water', 'link': 'https://sdg-pathfinder.org/topic/urban-water'}, {'key': 'Water Policy', 'link': 'https://sdg-pathfinder.org/topic/water-policy'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Reuse', 'link': 'https://sdg-pathfinder.org/topic/water-reuse'}, {'key': 'Water Use', 'link': 'https://sdg-pathfinder.org/topic/water-use'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Governance', 'link': 'https://sdg-pathfinder.org/topic/water-governance'}, {'key': 'Flood', 'link': 'https://sdg-pathfinder.org/topic/flood'}, {'key': 'Flood Risk Management', 'link': 'https://sdg-pathfinder.org/topic/flood-risk-management'}, {'key': 'Water Policy', 'link': 'https://sdg-pathfinder.org/topic/water-policy'}, {'key': 'Basin', 'link': 'https://sdg-pathfinder.org/topic/basin'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Allocation Regimes', 'link': 'https://sdg-pathfinder.org/topic/water-allocation-regimes'}, {'key': 'Water Entitlements', 'link': 'https://sdg-pathfinder.org/topic/water-entitlements'}, {'key': 'Water Allocation', 'link': 'https://sdg-pathfinder.org/topic/water-allocation'}, {'key': 'River Water', 'link': 'https://sdg-pathfinder.org/topic/river-water'}, {'key': 'Water Scarcity', 'link': 'https://sdg-pathfinder.org/topic/water-scarcity'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Urban Water Management', 'link': 'https://sdg-pathfinder.org/topic/urban-water-management'}, {'key': 'Water Services', 'link': 'https://sdg-pathfinder.org/topic/water-services'}, {'key': 'Water Tariffs', 'link': 'https://sdg-pathfinder.org/topic/water-tariffs'}, {'key': 'Water Utilities', 'link': 'https://sdg-pathfinder.org/topic/water-utilities'}, {'key': 'Urban Water', 'link': 'https://sdg-pathfinder.org/topic/urban-water'}, {'key': 'Water Bills', 'link': 'https://sdg-pathfinder.org/topic/water-bills'}, {'key': 'Water Use', 'link': 'https://sdg-pathfinder.org/topic/water-use'}, {'key': 'Water Infrastructure', 'link': 'https://sdg-pathfinder.org/topic/water-infrastructure'}, {'key': 'Water Demand', 'link': 'https://sdg-pathfinder.org/topic/water-demand'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Supply And Sanitation', 'link': 'https://sdg-pathfinder.org/topic/water-supply-and-sanitation'}, {'key': 'Sanitation Services', 'link': 'https://sdg-pathfinder.org/topic/sanitation-services'}, {'key': 'Safe Drinking Water', 'link': 'https://sdg-pathfinder.org/topic/safe-drinking-water'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Use', 'link': 'https://sdg-pathfinder.org/topic/water-use'}, {'key': 'Groundwater', 'link': 'https://sdg-pathfinder.org/topic/groundwater'}, {'key': 'Water Ecosystems', 'link': 'https://sdg-pathfinder.org/topic/water-ecosystems'}, {'key': 'Groundwater Abstraction', 'link': 'https://sdg-pathfinder.org/topic/groundwater-abstraction'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Convention', 'link': 'https://sdg-pathfinder.org/topic/water-convention'}, {'key': 'Water Related Ecosystems', 'link': 'https://sdg-pathfinder.org/topic/water-related-ecosystems'}, {'key': 'Transboundary Cooperation', 'link': 'https://sdg-pathfinder.org/topic/transboundary-cooperation'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Water Policy', 'link': 'https://sdg-pathfinder.org/topic/water-policy'}, {'key': 'Water Governance', 'link': 'https://sdg-pathfinder.org/topic/water-governance'}, {'key': 'Aquifers', 'link': 'https://sdg-pathfinder.org/topic/aquifers'}, {'key': 'Water Sector', 'link': 'https://sdg-pathfinder.org/topic/water-sector'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Sanitation Services', 'link': 'https://sdg-pathfinder.org/topic/sanitation-services'}, {'key': 'Water Utilities', 'link': 'https://sdg-pathfinder.org/topic/water-utilities'}, {'key': 'Water Services', 'link': 'https://sdg-pathfinder.org/topic/water-services'}, {'key': 'Drinking Water', 'link': 'https://sdg-pathfinder.org/topic/drinking-water'}]"
clean-water,10.1787_9789264087736-en,"[{'key': 'Regional Water Authorities', 'link': 'https://sdg-pathfinder.org/topic/regional-water-authorities'}, {'key': 'Water Policy', 'link': 'https://sdg-pathfinder.org/topic/water-policy'}, {'key': 'Water Sector', 'link': 'https://sdg-pathfinder.org/topic/water-sector'}, {'key': 'Water Resources Management', 'link': 'https://sdg-pathfinder.org/topic/water-resources-management'}, {'key': 'River Basin', 'link': 'https://sdg-pathfinder.org/topic/river-basin'}]"
